gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	protein_id	gene_symbol	product	neg_log10_padj	deg_class	label
gene-ACSAL1_RS19335	681.0133153337681	-0.1977345630688367	0.16696524170446372	-1.1842857893670833	0.23629995217176492	0.27489335410239696	WP_209387799.1	NA	thioredoxin domain-containing protein	0.5608357596528784	Not significant	NA
gene-ACSAL1_RS10165	842.1510545147587	-0.21251785562964495	0.1798726916408478	-1.1814903846214737	0.23740797098859664	0.27608345498423265	WP_209387373.1	NA	YpjP family protein	0.5589596188020572	Not significant	NA
gene-ACSAL1_RS15430	64.13767797303896	0.337516368534625	0.28657999088588065	1.17773877894018	0.2389007619946104	0.2777199981955958	WP_003151798.1	liaR	two-component system response regulator LiaR	0.5563928462371852	Not significant	NA
gene-ACSAL1_RS04290	225.1562448840054	-0.23280235010613295	0.19787754765278812	-1.1764970451050198	0.2393963125208785	0.2781965019920621	WP_007408553.1	NA	YfhH family protein	0.5556483350740082	Not significant	NA
gene-ACSAL1_RS19165	8.886367594360184	0.810574134330554	0.6902864303144309	1.174257668604801	0.24029183338452925	0.2791372942893244	WP_209387788.1	NA	glycosyltransferase family 4 protein	0.5541821354854743	Not significant	NA
gene-ACSAL1_RS06785	29.63751209336581	0.46728595529908645	0.39818909552362375	1.1735277549090073	0.2405842334373737	0.27937704333378255	WP_003154734.1	NA	MerR family transcriptional regulator	0.5538092831290309	Not significant	NA
gene-ACSAL1_RS19000	825.7920329410546	0.17795850521880635	0.1517620645985285	1.172615209799484	0.2409501472526838	0.2797019579259174	WP_021494640.1	NA	amino acid permease	0.5533044935374976	Not significant	NA
gene-ACSAL1_RS01195	50.10464742861138	0.3830685806127867	0.3289506677735145	1.1645168049226544	0.2442146371044823	0.28318784052672563	WP_007408981.1	NA	YjjG family noncanonical pyrimidine nucleotidase	0.5479253982475129	Not significant	NA
gene-ACSAL1_RS17700	5.776303786830917	1.0774669882783705	0.9250835529538544	1.164723969892174	0.24413074313321864	0.28318784052672563	WP_026092292.1	NA	PadR family transcriptional regulator	0.5479253982475129	Not significant	NA
gene-ACSAL1_RS19240	31.962555471496884	-0.4166156048452218	0.3576818184710876	-1.1647659549094411	0.2441137432571054	0.28318784052672563	WP_159353672.1	NA	MFS transporter	0.5479253982475129	Not significant	NA
gene-ACSAL1_RS12465	246.90671008753583	-0.22337560477592577	0.19210582536365536	-1.1627737178353486	0.24492132318660156	0.2839059449357894	WP_003152763.1	udk	uridine kinase	0.5468255133361482	Not significant	NA
gene-ACSAL1_RS16620	151.51240859154834	0.24566643771225036	0.21295997726270188	1.153580315277751	0.24867227251502505	0.28815110279300793	WP_003151402.1	csrA	carbon storage regulator CsrA	0.540379713976078	Not significant	NA
gene-ACSAL1_RS16005	32.29291868874944	0.5006072198559708	0.4347611824012582	1.1514533498391784	0.24954577655161703	0.28906015771742233	WP_209387603.1	NA	Cof-type HAD-IIB family hydrolase	0.5390117646970505	Not significant	NA
gene-ACSAL1_RS12140	24349.10430539958	-0.17695144063049417	0.15399713060368794	-1.149056738504299	0.25053258551328667	0.29000663248402	WP_003152876.1	rpsT	30S ribosomal protein S20	0.5375920696242411	Not significant	NA
gene-ACSAL1_RS18845	7.641423193068442	-0.8310590058006507	0.72326676059483	-1.1490352537660795	0.25054144419647784	0.29000663248402	WP_209387769.1	NA	MFS transporter	0.5375920696242411	Not significant	NA
gene-ACSAL1_RS19160	5.51069457810419	1.021824632577453	0.89183614131465	1.1457537828318862	0.2518970432688678	0.29147189046572236	WP_025285573.1	NA	carboxylate--amine ligase	0.5354033222232082	Not significant	NA
gene-ACSAL1_RS11955	110.35214114098736	0.2660064280321781	0.2327855138830364	1.142710401497894	0.25315884974393044	0.29272884763596724	WP_032860295.1	NA	tRNA (adenine(22)-N(1))-methyltransferase	0.5335344769110054	Not significant	NA
gene-ACSAL1_RS18190	73.51628124525294	-0.2992115235253396	0.26184631750558895	-1.142698993729225	0.2531635877492094	0.29272884763596724	WP_003150875.1	dltC	D-alanine--poly(phosphoribitol) ligase subunit 2	0.5335344769110054	Not significant	NA
gene-ACSAL1_RS17340	234.0075759221265	0.2731611398634144	0.2395350978206913	1.1403804383936025	0.2541278389323707	0.2937392245026121	WP_003151169.1	NA	F0F1 ATP synthase subunit delta	0.532038056038981	Not significant	NA
gene-ACSAL1_RS12365	40.11383485720147	0.3910388269296651	0.343392128039474	1.1387530318828798	0.25480617676179823	0.29441852085461423	WP_007408231.1	NA	LysR family transcriptional regulator	0.531034873505873	Not significant	NA
gene-ACSAL1_RS07540	98.10760929608864	-0.30110454907232337	0.26551368635571454	-1.1340453036719431	0.2567755450800969	0.2965885385562428	WP_014417656.1	NA	hypothetical protein	0.5278456359710076	Not significant	NA
gene-ACSAL1_RS01140	1003.655465993471	-0.1711399987969739	0.15111320330953332	-1.1325284293419329	0.25741233910310524	0.29721837092317305	WP_007408011.1	glmM	phosphoglucosamine mutase	0.5269243505508088	Not significant	NA
gene-ACSAL1_RS05740	1092.4326911209396	0.1738929651332972	0.15418439284754595	1.1278246904356826	0.259393963833567	0.29929363926516006	WP_021494977.1	fabF	beta-ketoacyl-ACP synthase II	0.5239025129005233	Not significant	NA
gene-ACSAL1_RS08765	7.211874364432265	0.8477598552719492	0.7516751670870185	1.1278274078912165	0.2593928159626779	0.29929363926516006	WP_209388260.1	NA	NucA/NucB deoxyribonuclease domain-containing protein	0.5239025129005233	Not significant	NA
gene-ACSAL1_RS10245	32.754045271712684	0.4279464672378427	0.3796529274896067	1.1272044445108569	0.2596560517887187	0.29948965064266986	WP_031378992.1	NA	reverse transcriptase-like protein	0.5236181807753014	Not significant	NA
gene-ACSAL1_RS02475	13.557385566766351	0.6197827427403724	0.5502188595318823	1.1264294780220254	0.2599837752707403	0.29965482685570066	WP_095061578.1	acpS	holo-ACP synthase	0.5233787222728119	Not significant	NA
gene-ACSAL1_RS11055	77.2209328264562	0.33494373207706496	0.2973088285468631	1.1265852202040132	0.25991789090281614	0.29965482685570066	WP_003153321.1	NA	type I asparaginase	0.5233787222728119	Not significant	NA
gene-ACSAL1_RS09645	20.22762299338551	-0.5604262534096262	0.498787025172642	-1.1235782510895294	0.26119198692418605	0.30094060785021504	WP_017417951.1	NA	MarR family winged helix-turn-helix transcriptional regulator	0.5215192061603406	Not significant	NA
gene-ACSAL1_RS00395	35.82230108607751	-0.4187326292173521	0.3736532077959801	-1.120645080734824	0.26243896778106235	0.3021629802739775	WP_209387816.1	spoIIE	stage II sporulation protein E	0.5197587446547174	Not significant	NA
gene-ACSAL1_RS05925	63.52734746544987	-0.33816374987575676	0.3017075056765464	-1.120833070153363	0.2623589245972254	0.3021629802739775	WP_209388102.1	thiF	thiazole biosynthesis adenylyltransferase ThiF	0.5197587446547174	Not significant	NA
gene-ACSAL1_RS04000	297.29655626941224	-0.20238398409418665	0.1807287004635334	-1.1198220513682209	0.2627896003684749	0.30245946916966915	WP_014720860.1	NA	shikimate dehydrogenase	0.519332814384401	Not significant	NA
gene-ACSAL1_RS10850	10.398326339512554	0.7126584815487363	0.6409957381427155	1.1117990949731795	0.2662245410912413	0.3063043958428451	WP_015240119.1	spmB	spore maturation protein SpmB	0.5138467704915273	Not significant	NA
gene-ACSAL1_RS00635	185.05787584118076	0.21460759909875937	0.1931199946742229	1.1112655603620136	0.2664540588798384	0.3064251532127981	WP_003156414.1	rae1	ribosome-dependent mRNA decay endonuclease Rae1/YacP	0.5136755880826502	Not significant	NA
gene-ACSAL1_RS03255	6203.972319934841	0.1642171972899679	0.14779475343558457	1.1111165550375302	0.26651818282824963	0.3064251532127981	WP_007408876.1	NA	2%2C3-butanediol dehydrogenase	0.5136755880826502	Not significant	NA
gene-ACSAL1_RS18200	890.6966958075467	-0.19180924053407103	0.1729759197423342	-1.108878280975705	0.2674826944690716	0.30742526243295987	WP_209388366.1	NA	branched-chain amino acid aminotransferase	0.5122604475570249	Not significant	NA
gene-ACSAL1_RS11070	196.83321500244296	0.23103692194472625	0.2086620465476676	1.1072302115657973	0.2681944086460878	0.3081342197674189	WP_003153317.1	NA	NUDIX hydrolase	0.5112600685415019	Not significant	NA
gene-ACSAL1_RS17955	246.31170269108617	0.20342673086348384	0.18407206683452323	1.105147208709076	0.2690958074373295	0.3090605313141606	WP_021494752.1	NA	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	0.5099564531279674	Not significant	NA
gene-ACSAL1_RS08685	337.9278152072003	-0.20492616690378612	0.1855188414843181	-1.1046110748870137	0.2693281501494176	0.30921803877175974	WP_209388251.1	mutL	DNA mismatch repair endonuclease MutL	0.5097351786912222	Not significant	NA
gene-ACSAL1_RS08480	1011.4345971036378	-0.1701618253130778	0.15508597854795042	-1.097209605318808	0.27254977522331897	0.3128062437898728	WP_003154188.1	NA	DUF503 domain-containing protein	0.5047245867617267	Not significant	NA
gene-ACSAL1_RS06690	5011.313751565314	0.1750809857737352	0.15992035124392176	1.0948011582759056	0.2736037588934744	0.31390498371105785	WP_209388157.1	proA	glutamate-5-semialdehyde dehydrogenase	0.5032017891708394	Not significant	NA
gene-ACSAL1_RS01495	442.3468066611431	0.17696632576514326	0.16209353058596154	1.0917544033091091	0.2749410655705063	0.31532788876165413	WP_014416837.1	NA	response regulator aspartate phosphatase	0.5012376169474153	Not significant	NA
gene-ACSAL1_RS08645	224.76002594076215	-0.2191076386491358	0.2012715627779341	-1.0886169691586314	0.27632283051289486	0.31680076015032915	WP_003154137.1	NA	TIGR00282 family metallophosphoesterase	0.499213785009636	Not significant	NA
gene-ACSAL1_RS04665	627.6836000860533	-0.18446203967280303	0.1695286271140948	-1.0880878516680128	0.27655632621523574	0.3169565799389858	WP_007610259.1	NA	HlyD family secretion protein	0.49900022795406335	Not significant	NA
gene-ACSAL1_RS08560	6.110455437236708	0.9337104307689272	0.8585219448235804	1.087578991310231	0.2767810094367031	0.31710219352748203	WP_003154161.1	NA	YlzJ-like family protein	0.4988007537673407	Not significant	NA
gene-ACSAL1_RS09730	87.48373003360894	0.27719859577404843	0.2550189767157148	1.0869724259111064	0.27704899603417565	0.31729729870204604	WP_003153793.1	recQ	DNA helicase RecQ	0.4985336252326769	Not significant	NA
gene-ACSAL1_RS00910	123.25849242386931	-0.25726423428640904	0.2367941281863604	-1.0864468483945615	0.27728134430681806	0.31745146503649807	WP_014416757.1	NA	class I SAM-dependent methyltransferase	0.4983226643187243	Not significant	NA
gene-ACSAL1_RS08905	142.81354649593283	-0.22585262353013932	0.20844687403622003	-1.0835020893184268	0.27858562398589526	0.31883231384996047	WP_209388265.1	xylA	xylose isomerase	0.49643766903395703	Not significant	NA
gene-ACSAL1_RS18720	19.464951317724463	-0.48161245585544726	0.44460350421965544	-1.0832403507497044	0.2787017537502316	0.3188528693838507	WP_021494674.1	NA	ABC transporter permease	0.4964096704064872	Not significant	NA
gene-ACSAL1_RS03120	152.4438015816082	0.22371527403017544	0.20752229230776428	1.0780300831411225	0.2810203311780212	0.32139226607965243	WP_072177304.1	thiL	thiamine-phosphate kinase	0.492964578224021	Not significant	NA
gene-ACSAL1_RS06300	29.198025425589915	0.43789590589246713	0.4091734676584394	1.0701962382810313	0.2845309872357603	0.32529273021532895	WP_209388133.1	NA	MFS transporter	0.48772564241334027	Not significant	NA
gene-ACSAL1_RS03685	45.39816492193502	-0.35626906297976574	0.3345106304924314	-1.0650455635903229	0.28685531141652754	0.3278110184488979	WP_209387981.1	NA	MarR family winged helix-turn-helix transcriptional regulator	0.4843764529280177	Not significant	NA
gene-ACSAL1_RS07590	151.19715360709333	0.21881352783677008	0.2054841375911234	1.0648682200091268	0.28693556818048543	0.3278110184488979	WP_014417696.1	NA	FtsW/RodA/SpoVE family cell cycle protein	0.4843764529280177	Not significant	NA
gene-ACSAL1_RS14060	89.41721781979768	-0.2637189087020467	0.2477990745834955	-1.0642449296685608	0.2872177582207016	0.328018030485527	WP_209388359.1	NA	gamma carbonic anhydrase	0.4841022833457843	Not significant	NA
gene-ACSAL1_RS03585	24.38799366050169	0.43982824662184183	0.4153324773980431	1.0589786991310162	0.2896094807036038	0.33051707425344523	WP_209387974.1	NA	T7SS effector LXG polymorphic toxin	0.48080610028570114	Not significant	NA
gene-ACSAL1_RS10310	6.5128937865393315	0.8393427939850964	0.7925735292584137	1.0590093701090966	0.2895955123916437	0.33051707425344523	WP_072177197.1	NA	cysteine hydrolase family protein	0.48080610028570114	Not significant	NA
gene-ACSAL1_RS10580	471.4073674059785	0.18963071234532697	0.18030667097085415	1.051712126480223	0.29293164567605373	0.3341910731140929	WP_025284926.1	NA	prephenate dehydrogenase	0.47600515512805314	Not significant	NA
gene-ACSAL1_RS01205	19.162569083822895	-0.47721832298840233	0.4547190756352796	-1.0494794446916251	0.2939575108977761	0.3352436781586997	WP_053285458.1	NA	response regulator	0.47463940308614416	Not significant	NA
gene-ACSAL1_RS13270	117.83780945842295	0.23526863520764013	0.2244821656019851	1.048050452367694	0.2946153625829864	0.33587599075799923	WP_007408086.1	NA	TVP38/TMEM64 family protein	0.473821039486658	Not significant	NA
gene-ACSAL1_RS06055	30.20619179031211	-0.40070402893929413	0.38488024807717264	-1.0411135176231456	0.2978228665872602	0.3394135686580425	WP_095272961.1	NA	contact-dependent growth inhibition system immunity protein	0.4692707999808483	Not significant	NA
gene-ACSAL1_RS04175	21.330584533886384	-0.5023512706576514	0.4830587149136986	-1.0399383245728204	0.2983685556149344	0.3399161938398131	WP_014417219.1	NA	MurR/RpiR family transcriptional regulator	0.4686281448381141	Not significant	NA
gene-ACSAL1_RS03630	15.178199602680587	-0.5416865784534182	0.5220243051023234	-1.0376654365685918	0.29942584163066793	0.340888429805854	WP_017419063.1	NA	YetF domain-containing protein	0.4673877390373057	Not significant	NA
gene-ACSAL1_RS14920	8.766783534341586	0.7152958573881782	0.6893404601474165	1.0376525080730228	0.29943186275742034	0.340888429805854	WP_003151982.1	NA	hypothetical protein	0.4673877390373057	Not significant	NA
gene-ACSAL1_RS13165	12.312817485299234	-0.6463632718189383	0.6246171979742341	-1.03481504178116	0.3007552968679359	0.3422751241159971	WP_007408105.1	araP	arabinooligosaccharides ABC transporter permease AraP	0.46562466338544317	Not significant	NA
gene-ACSAL1_RS11085	23.916270443839572	0.4431403469796395	0.4286011587769843	1.0339224192583678	0.30117243319801307	0.3426297944053052	WP_007409396.1	NA	YqkE family protein	0.46517487434423643	Not significant	NA
gene-ACSAL1_RS16375	45.59328922149615	-0.3418878127968524	0.3307751281903086	-1.0335958893503934	0.30132512189667093	0.34268347196091986	WP_012118540.1	NA	response regulator transcription factor	0.46510684161410476	Not significant	NA
gene-ACSAL1_RS01030	142.19693832820036	0.2190518927721144	0.2122069917852764	1.0322557750300898	0.3019523128016408	0.3432765530205563	WP_088056555.1	NA	bile acid:sodium symporter family protein	0.4643558593809649	Not significant	NA
gene-ACSAL1_RS01670	253.88341663567368	-0.2148537297318784	0.20823818486796664	-1.0317691247073937	0.3021802863580632	0.3434155248743839	WP_022552557.1	cah	cephalosporin C deacetylase	0.4641800754684252	Not significant	NA
gene-ACSAL1_RS10150	312.4895629609148	0.18083386534687249	0.1753122196817673	1.0314960684151295	0.30230825096445385	0.3434407831873194	WP_209387372.1	NA	lysophospholipid acyltransferase family protein	0.464148134156083	Not significant	NA
gene-ACSAL1_RS01865	8.101253459030183	0.7607509410266796	0.7392331201743402	1.0291083019214085	0.3034287854303097	0.3445932500271489	WP_209387876.1	NA	right-handed parallel beta-helix repeat-containing protein	0.46269323386614836	Not significant	NA
gene-ACSAL1_RS09805	107.09242371917006	0.26574162371787097	0.25888681500849914	1.0264780139890353	0.3046663217892846	0.34587773966151564	WP_061862282.1	NA	sodium-dependent transporter	0.46107738783605473	Not significant	NA
gene-ACSAL1_RS05390	112.43173584820089	-0.3043824808787456	0.2974243124102189	-1.023394753482458	0.30612123902319105	0.3474080308690861	WP_007409181.1	NA	DUF3311 domain-containing protein	0.45916014639031283	Not significant	NA
gene-ACSAL1_RS16540	622.7583771358496	0.16809627434592947	0.16498412117498903	1.0188633496895108	0.3082678454595384	0.34972195670715356	WP_209387636.1	minJ	cell division topological determinant MinJ	0.45627710038331876	Not significant	NA
gene-ACSAL1_RS06980	63.345941208866115	-0.30443048850253585	0.29955154447378474	-1.0162874941517055	0.3094925021035865	0.35086619435687566	WP_003154673.1	queF	preQ(1) synthase	0.45485847365271315	Not significant	NA
gene-ACSAL1_RS15055	8.471343571905383	0.7005614170349326	0.6893191533159703	1.0163092287003508	0.3094821552697271	0.35086619435687566	WP_032876720.1	lytH	L-Ala--D-Glu endopeptidase	0.45485847365271315	Not significant	NA
gene-ACSAL1_RS19385	1759.1913580024266	-0.16278822671418847	0.16040426584035208	-1.0148622037035415	0.3101715172324	0.3515132895920569	WP_004392977.1	rpsF	30S ribosomal protein S6	0.45405825104986736	Not significant	NA
gene-ACSAL1_RS06070	37.17362920946592	-0.39799314914441153	0.3929293508912941	-1.0128872995657645	0.31111399542781637	0.35245840849304066	WP_209388110.1	NA	T7SS effector LXG polymorphic toxin	0.45289212414116564	Not significant	NA
gene-ACSAL1_RS04115	358.1281905598722	-0.17508562834357008	0.17304812341322828	-1.0117742099142928	0.31164602377258477	0.3529380352905702	WP_021493862.1	rlmD	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	0.4523015362370847	Not significant	NA
gene-ACSAL1_RS10690	487.1160799610104	-0.19626649815213437	0.1941721331672163	-1.010786125438064	0.3121188051397939	0.3533502541282853	WP_003153434.1	NA	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase	0.4517945920060513	Not significant	NA
gene-ACSAL1_RS02665	403.6939341810638	0.1906528655721164	0.18920108107758696	1.0076732357249802	0.31361135779231736	0.3549162683308177	WP_003156143.1	cspC	cold shock protein CspC	0.44987409339859985	Not significant	NA
gene-ACSAL1_RS18805	335.43502650657894	-0.17896044471982592	0.17775449341978228	-1.0067843646416053	0.3140384098547191	0.3552757768053388	WP_007407848.1	NA	response regulator transcription factor	0.4494344023007125	Not significant	NA
gene-ACSAL1_RS19255	30.087106272385636	-0.38251416746459294	0.3807827269148975	-1.0045470564374692	0.315115001683974	0.3563696119322937	WP_014419365.1	NA	nitroreductase family protein	0.448099335871926	Not significant	NA
gene-ACSAL1_RS19430	369.2507229908382	0.18776849003926743	0.18780640983885497	0.999798091025647	0.3174082298490134	0.35883812410358357	WP_007615083.1	noc	nucleoid occlusion protein	0.44510142234967387	Not significant	NA
gene-ACSAL1_RS08040	338.3809755146987	-0.17399794361044926	0.17426608097099194	-0.9984613336166818	0.31805570516611387	0.35944500013205904	WP_209388224.1	pknB	Stk1 family PASTA domain-containing Ser/Thr kinase	0.44436755303216263	Not significant	NA
gene-ACSAL1_RS11890	206.75454116733644	-0.1922818835778688	0.19332018181456057	-0.9946291265249908	0.319916676077145	0.36142238744297983	WP_014418394.1	NA	DUF1189 domain-containing protein	0.4419849496117836	Not significant	NA
gene-ACSAL1_RS16560	529.4272307934013	-0.18742274053442023	0.1891506666430551	-0.9908648161843616	0.3217515945146047	0.3633689773934062	WP_007407464.1	ftsX	permease-like cell division protein FtsX	0.43965215331298074	Not significant	NA
gene-ACSAL1_RS18710	42.70287533613733	0.33650034758977165	0.34009709252946424	0.989424358459104	0.32245556166984574	0.3640374224204585	WP_209387759.1	NA	ABC transporter ATP-binding protein	0.43885396933083654	Not significant	NA
gene-ACSAL1_RS18800	3087.1060345486276	0.17646510423534686	0.17898580578123308	0.9859167516950078	0.32417396582512936	0.3658502574704726	WP_021494664.1	NA	SDR family oxidoreductase	0.4366966349917576	Not significant	NA
gene-ACSAL1_RS10845	231.72208435472635	-0.19308645508361305	0.19591684474212956	-0.9855531071754348	0.32435245871495616	0.36592455224250703	WP_007612296.1	rluB	23S rRNA pseudouridine(2605) synthase RluB	0.43660844991292896	Not significant	NA
gene-ACSAL1_RS02680	14.207012234758666	-0.515665142154732	0.5257426023753093	-0.980831950511434	0.32667561950401913	0.3684175042184216	WP_209387919.1	NA	DUF2812 domain-containing protein	0.43365974382569017	Not significant	NA
gene-ACSAL1_RS04030	1487.5273962063802	0.18859444081457755	0.1923446891074211	0.9805024598794664	0.3268381559868004	0.3684728672839735	WP_007408509.1	NA	YihY family inner membrane protein	0.433594486156855	Not significant	NA
gene-ACSAL1_RS07860	585.0832106207689	-0.1765454417651342	0.18079941229304916	-0.9764713254652626	0.3288309509304945	0.3705908843241659	WP_003154406.1	divIVA	septum site-determining protein DivIVA	0.43110526752225586	Not significant	NA
gene-ACSAL1_RS12500	148.81110064064976	0.22957820696732792	0.2367177883448584	0.9698392696744476	0.3321266152559274	0.3741752502085509	WP_012118070.1	NA	IreB family regulatory phosphoprotein	0.4269249422591319	Not significant	NA
gene-ACSAL1_RS10070	306.47057863064254	-0.2656099423881695	0.27411118420012653	-0.9689861548817712	0.332552097090795	0.3745246918692448	WP_110124205.1	NA	glycosyltransferase family 2 protein	0.4265195446158917	Not significant	NA
gene-ACSAL1_RS06585	35.3505170314686	-0.3749120229014957	0.3893599416519174	-0.9628931556514924	0.335601144691845	0.3778275625508189	WP_025649641.1	NA	glycosyltransferase family 2 protein	0.42270636344144474	Not significant	NA
gene-ACSAL1_RS15590	24.37421015357929	0.40684426639421256	0.42319638790075464	0.9613604416907808	0.3363709671583307	0.37856302887396326	WP_022553783.1	NA	response regulator transcription factor	0.4218618022582439	Not significant	NA
gene-ACSAL1_RS08680	216.68997808713388	0.2021633709895742	0.21045917176748105	0.9605823746799108	0.33676219428362464	0.3788720495438908	WP_038461807.1	mutS	DNA mismatch repair protein MutS	0.4215074326679943	Not significant	NA
gene-ACSAL1_RS07510	341.569190809238	-0.1773287268032585	0.1852077839661343	-0.9574582828315872	0.33833599298448963	0.3805108397554094	WP_014417654.1	NA	GNAT family N-acetyltransferase	0.4196329668069311	Not significant	NA
gene-ACSAL1_RS03730	19.810726259751306	-0.43331229864654414	0.45422468117415066	-0.9539602681352564	0.34010375451027197	0.38236656097243454	WP_014417153.1	NA	putative nucleotide-diphospho-sugar transferase	0.41752009500510334	Not significant	NA
gene-ACSAL1_RS16820	9.315611990377958	0.6230488552530448	0.6534492333105361	0.9534770621682798	0.34034841267634347	0.3825092195061465	WP_014419032.1	gerBA	spore germination protein GerBA	0.4173580927132615	Not significant	NA
gene-ACSAL1_RS00565	347.82772980642187	-0.20014165850364907	0.21022585003925703	-0.952031629156334	0.34108094131380495	0.3831998953259213	WP_003156396.1	ctsR	transcriptional regulator CtsR	0.41657461822444564	Not significant	NA
gene-ACSAL1_RS03290	36.7382384457614	0.3857295473025723	0.4069097340624539	0.9479486849615872	0.3431555784720578	0.3853974131664052	WP_014417084.1	NA	cation diffusion facilitator family transporter	0.4140912047073593	Not significant	NA
gene-ACSAL1_RS11285	85.21300133899051	0.24157617034731624	0.2552629421415704	0.9463816734249524	0.34395394939331525	0.3861605349566153	WP_209387416.1	rnz	ribonuclease Z	0.4132321125513254	Not significant	NA
gene-ACSAL1_RS03460	470.9376291435678	-0.20991062604246435	0.222152551092999	-0.9448940604539362	0.34471296415900665	0.38674845380912176	WP_003155745.1	NA	YerC/YecD family TrpR-related protein	0.4125714139014034	Not significant	NA
gene-ACSAL1_RS08785	18.02393494922672	0.4652593670432355	0.4923960033200238	0.9448885935429672	0.3447157554733397	0.38674845380912176	WP_095272140.1	NA	hypothetical protein	0.4125714139014034	Not significant	NA
gene-ACSAL1_RS02960	10.92879099989866	-0.5588346178010062	0.5922068833069994	-0.9436476230744972	0.34534974757637554	0.3873259599889736	WP_017419174.1	NA	GNAT family N-acetyltransferase	0.41192339404895073	Not significant	NA
gene-ACSAL1_RS10515	155.09852194560102	0.2163047208160624	0.2294292308366154	0.9427949526191828	0.34578579394242404	0.3876811386693107	WP_003153497.1	dapB	4-hydroxy-tetrahydrodipicolinate reductase	0.41152532762600746	Not significant	NA
gene-ACSAL1_RS18380	1246.1977492654428	-0.22716014115216743	0.24165887953324516	-0.9400032872407524	0.34721587451407265	0.38915015887567567	WP_003150808.1	NA	hypothetical protein	0.4098827879087341	Not significant	NA
gene-ACSAL1_RS14655	60.16549598508278	-0.3008346944335796	0.3203925185582381	-0.9389566766019742	0.34775298809527044	0.38961769759690873	WP_012118308.1	NA	ABC transporter permease	0.4093613243957887	Not significant	NA
gene-ACSAL1_RS12570	9.573227037864234	0.6354658543727747	0.6775332631615082	0.9379109320885024	0.34829018462416766	0.3900850067790678	WP_003152730.1	cymR	cysteine metabolism transcriptional regulator CymR	0.4088407418139507	Not significant	NA
gene-ACSAL1_RS12225	7.097613102761867	0.7163904896877026	0.7645364088899043	0.9370259955675508	0.3487451862525301	0.3904599672348217	WP_003152848.1	NA	hypothetical protein	0.4084234864992319	Not significant	NA
gene-ACSAL1_RS00625	109.1503664167302	-0.230201193844664	0.24595045435258112	-0.9359657189925744	0.3492908382848323	0.3907468955846227	WP_003156412.1	NA	Mini-ribonuclease 3	0.4081044636883624	Not significant	NA
gene-ACSAL1_RS13455	130.15711371103507	0.1991136614839804	0.21276764263024756	0.9358267968875542	0.3493623721606356	0.3907468955846227	WP_007408058.1	NA	CBS domain-containing protein	0.4081044636883624	Not significant	NA
gene-ACSAL1_RS15645	72.93130878692446	-0.24507579989106265	0.26178976808811316	-0.936154998267828	0.3491933894254804	0.3907468955846227	WP_007410017.1	NA	trimeric intracellular cation channel family protein	0.4081044636883624	Not significant	NA
gene-ACSAL1_RS00205	38.188699998153034	-0.35247921144299005	0.3776475187751587	-0.9333550306015564	0.350636690650233	0.3920371673776099	WP_007615155.1	tmk	dTMP kinase	0.40667275741367287	Not significant	NA
gene-ACSAL1_RS11100	135.12490510914907	-0.21785663888581275	0.23522713310790336	-0.9261543768672196	0.3543657583958889	0.3960701938299543	WP_014305346.1	NA	iron-sulfur cluster biosynthesis family protein	0.4022278390959313	Not significant	NA
gene-ACSAL1_RS16800	452.81855402997974	0.17039795188278725	0.18439699717029473	0.924082032232992	0.35544360742469655	0.39713823079305616	WP_061861597.1	NA	WecB/TagA/CpsF family glycosyltransferase	0.4010583032577808	Not significant	NA
gene-ACSAL1_RS12040	216.15491898515313	0.1858934944678005	0.20276509874456455	0.9167923652481328	0.3592514541085247	0.4012547190318048	NA	yqfD	sporulation protein YqfD	0.39657984695486903	Not significant	NA
gene-ACSAL1_RS17300	1723.2818568268	0.1334194863440471	0.14571370141241705	0.91562759747916	0.3598622514858472	0.40179875999519826	WP_029972866.1	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	0.39599140787665443	Not significant	NA
gene-ACSAL1_RS18865	26.36287304059855	-0.3662617792899693	0.4032724687004708	-0.9082241107860228	0.3637598279676349	0.4060109694978962	WP_061861690.1	NA	restriction endonuclease	0.39146223260987767	Not significant	NA
gene-ACSAL1_RS12680	6.247034723862272	0.7329669025404933	0.8081343191306408	0.9069864813178462	0.36441394616112177	0.406601338760331	WP_209387467.1	NA	DUF2905 domain-containing protein	0.3908311957538898	Not significant	NA
gene-ACSAL1_RS08585	300.7560429750841	0.16128201941032128	0.1781112436759081	0.9055128473741424	0.3651937567878034	0.40733149795562695	WP_209388247.1	NA	MMPL family transporter	0.3900520056777896	Not significant	NA
gene-ACSAL1_RS13315	186.18353528554513	0.18675765862123	0.2063069966841359	0.9052415168796398	0.36533745169337223	0.40735188571921493	WP_209387496.1	coaE	dephospho-CoA kinase	0.39003026890641584	Not significant	NA
gene-ACSAL1_RS04400	1202.7700471065236	-0.14417158694942914	0.16014340452209383	-0.9002655300083796	0.367978960341154	0.4101563703459397	WP_003155465.1	perR	peroxide-responsive transcriptional repressor PerR	0.38705053881347445	Not significant	NA
